symbol,timestamp,open,high,low,close,volume,vwap,trade_count
AAPL,2026-09-01T08:00:00Z,316.55,317.058,316.02,316.77,36664,316.508,2030
AAPL,2026-09-01T08:01:00Z,316,317,316,316.69,5617,316.356,369
AAPL,2026-09-01T08:02:00Z,316.55,316.55,316.4,316.4,428,316.464,13
AAPL,2026-09-01T08:04:00Z,316.49,316.49,316.44,316.44,947,316.443,60
AAPL,2026-09-01T08:05:00Z,316.5,316.5,316.34,316.34,1575,316.435,64
AAPL,2026-09-01T08:06:00Z,316.3,316.5,316.01,316.11,5382,316.294,181
AAPL,2026-09-01T08:07:00Z,316.025,316.255,316.025,316.07,460,316.101,26
AAPL,2026-09-01T08:08:00Z,316.14,316.25,316.14,316.25,1837,316.174,38
AAPL,2026-09-01T08:09:00Z,316.24,316.29,316.16,316.29,2021,316.234,32
AAPL,2026-09-01T08:10:00Z,316.19,316.23,316.18,316.2,593,316.194,12
AAPL,2026-09-01T08:11:00Z,316.16,316.25,316.09,316.25,1237,316.151,48
AAPL,2026-09-01T08:12:00Z,316.09,316.24,316.09,316.19,398,316.15,13
AAPL,2026-09-01T08:13:00Z,316.18,316.21,316.102,316.21,470,316.162,13
AAPL,2026-09-01T08:14:00Z,316.13,316.21,316.13,316.21,1284,316.168,26
AAPL,2026-09-01T08:15:00Z,316.15,316.19,316.11,316.11,550,316.138,13
AAPL,2026-09-01T08:16:00Z,316.13,316.13,316.09,316.09,726,316.113,26
AAPL,2026-09-01T08:17:00Z,316.109,316.109,316.01,316.01,722,316.044,39
AAPL,2026-09-01T08:18:00Z,316.09,316.09,316.03,316.03,1014,316.065,32
AAPL,2026-09-01T08:19:00Z,316.03,316.04,316.01,316.01,964,316.035,37
AAPL,2026-09-01T08:20:00Z,316.03,316.03,316.03,316.03,302,316.03,18
AAPL,2026-09-01T08:21:00Z,316.04,316.05,315.81,315.81,2253,316.002,83
AAPL,2026-09-01T08:22:00Z,316.02,316.06,315.93,316,968,316.003,53
AAPL,2026-09-01T08:23:00Z,315.93,316.02,315.81,315.81,1263,315.91,34
AAPL,2026-09-01T08:24:00Z,315.85,315.85,315.82,315.82,614,315.83,37
AAPL,2026-09-01T08:25:00Z,315.87,315.87,315.85,315.85,104,315.86,6
AAPL,2026-09-01T08:26:00Z,315.86,315.86,315.86,315.86,514,315.86,57
AAPL,2026-09-01T08:27:00Z,315.872,315.95,315.85,315.95,945,315.869,29
AAPL,2026-09-01T08:28:00Z,315.83,315.89,315.83,315.86,874,315.849,25
AAPL,2026-09-01T08:29:00Z,315.97,316.18,315.93,316.18,1897,316.08,62
AAPL,2026-09-01T08:31:00Z,316.1,316.1,316.09,316.09,440,316.096,26
AAPL,2026-09-01T08:32:00Z,316.11,316.14,316.11,316.14,574,316.12,40
AAPL,2026-09-01T08:33:00Z,316.13,316.15,316.12,316.15,1036,316.131,71
AAPL,2026-09-01T08:34:00Z,316.11,316.11,316.11,316.11,562,316.11,29
AAPL,2026-09-01T08:35:00Z,315.826,316,315.826,316,684,315.896,28
AAPL,2026-09-01T08:36:00Z,315.863,315.863,315.863,315.863,94,315.863,8
AAPL,2026-09-01T08:37:00Z,315.98,316,315.58,315.58,1969,315.733,107
AAPL,2026-09-01T08:38:00Z,315.64,315.67,315.52,315.66,755,315.592,25
AAPL,2026-09-01T08:39:00Z,315.58,315.7,315.58,315.7,677,315.662,30
AAPL,2026-09-01T08:40:00Z,315.66,315.74,315.65,315.74,944,315.706,17
AAPL,2026-09-01T08:41:00Z,315.71,315.73,315.65,315.66,688,315.7,32
AAPL,2026-09-01T08:42:00Z,315.67,315.87,315.65,315.87,842,315.769,44
AAPL,2026-09-01T08:43:00Z,315.92,315.94,315.59,315.59,1407,315.694,49
AAPL,2026-09-01T08:45:00Z,315.827,315.827,315.827,315.827,224,315.827,15
AAPL,2026-09-01T08:46:00Z,315.74,315.74,315.74,315.74,97,315.74,7
AAPL,2026-09-01T08:47:00Z,315.64,315.64,315.64,315.64,137,315.64,13
AAPL,2026-09-01T08:48:00Z,315.64,315.64,315.57,315.57,576,315.603,37
AAPL,2026-09-01T08:49:00Z,315.58,315.58,315.58,315.58,104,315.58,9
AAPL,2026-09-01T08:50:00Z,315.67,315.67,315.52,315.52,573,315.62,37
AAPL,2026-09-01T08:51:00Z,315.52,315.52,315.51,315.51,912,315.515,86
AAPL,2026-09-01T08:52:00Z,315.51,315.67,315.5,315.5,488,315.573,18
AAPL,2026-09-01T08:53:00Z,315.64,315.68,315.55,315.55,659,315.619,28
AAPL,2026-09-01T08:54:00Z,315.64,315.65,315.53,315.65,650,315.596,21
AAPL,2026-09-01T08:55:00Z,315.53,315.65,315.53,315.65,626,315.602,23
AAPL,2026-09-01T08:56:00Z,315.65,315.68,315.65,315.68,235,315.663,9
AAPL,2026-09-01T08:57:00Z,315.7,315.7,315.69,315.7,307,315.698,17
AAPL,2026-09-01T08:58:00Z,315.74,315.74,315.66,315.66,310,315.689,21
AAPL,2026-09-01T08:59:00Z,315.68,315.68,315.65,315.65,366,315.664,26
AAPL,2026-09-01T09:00:00Z,315.75,315.75,315.68,315.68,1061,315.732,59
AAPL,2026-09-01T09:01:00Z,315.68,315.77,315.66,315.67,1225,315.694,64
AAPL,2026-09-01T09:02:00Z,315.8,315.99,315.68,315.88,1609,315.848,80
AAPL,2026-09-01T09:03:00Z,315.99,316.1,315.96,316.1,1346,316.002,55
AAPL,2026-09-01T09:04:00Z,315.99,315.99,315.91,315.92,887,315.953,23
AAPL,2026-09-01T09:05:00Z,315.91,316.02,315.66,315.89,3283,315.906,83
AAPL,2026-09-01T09:06:00Z,315.72,315.96,315.72,315.9,2351,315.91,64
AAPL,2026-09-01T09:07:00Z,315.82,315.95,315.82,315.95,563,315.865,19
AAPL,2026-09-01T09:08:00Z,315.88,315.94,315.88,315.94,151,315.91,11
AAPL,2026-09-01T09:09:00Z,315.89,315.89,315.89,315.89,191,315.89,21
AAPL,2026-09-01T09:10:00Z,315.885,315.92,315.885,315.92,427,315.896,29
AAPL,2026-09-01T09:11:00Z,315.91,316,315.91,315.97,1959,315.943,80
AAPL,2026-09-01T09:13:00Z,315.99,315.99,315.99,315.99,137,315.99,10
AAPL,2026-09-01T09:14:00Z,316.04,316.04,316,316,678,316.017,14
AAPL,2026-09-01T09:15:00Z,316,316,315.71,315.84,1113,315.878,49
AAPL,2026-09-01T09:16:00Z,315.79,315.81,315.79,315.81,384,315.798,21
AAPL,2026-09-01T09:17:00Z,315.8,315.8,315.753,315.753,306,315.789,12
