symbol,timestamp,open,high,low,close,volume,vwap,trade_count
AAPL,2026-07-14T16:52:00Z,313.715,313.865,313.67,313.75,63914,313.768,1356
AAPL,2026-07-14T16:53:00Z,313.75,313.885,313.74,313.81,63772,313.809,1423
AAPL,2026-07-14T16:54:00Z,313.805,313.888,313.77,313.862,43445,313.828,1188
AAPL,2026-07-14T16:55:00Z,313.86,313.97,313.86,313.93,37896,313.921,1114
AAPL,2026-07-14T16:56:00Z,313.92,313.96,313.82,313.835,29033,313.89,945
AAPL,2026-07-14T16:57:00Z,313.82,313.838,313.525,313.57,42687,313.651,1167
AAPL,2026-07-14T16:58:00Z,313.6,313.87,313.58,313.85,28565,313.745,983
AAPL,2026-07-14T16:59:00Z,313.86,314.22,313.82,314.12,75468,314.083,1563
AAPL,2026-07-14T17:00:00Z,314.12,314.19,313.995,314.085,26502,314.083,1090
AAPL,2026-07-14T17:01:00Z,314.125,314.18,314.01,314.1,56586,314.085,1216
AAPL,2026-07-14T17:02:00Z,314.08,314.09,313.89,314.01,28792,313.981,1115
AAPL,2026-07-14T17:03:00Z,314.01,314.23,313.95,314.015,73405,314.122,1547
AAPL,2026-07-14T17:04:00Z,314.016,314.1,313.93,313.985,61180,314.017,1861
AAPL,2026-07-14T17:05:00Z,313.97,314.09,313.95,314.02,28855,314.041,1061
AAPL,2026-07-14T17:06:00Z,314.06,314.165,313.96,314.135,44204,314.063,1312
AAPL,2026-07-14T17:07:00Z,314.145,314.28,314.115,314.155,65816,314.187,1585
AAPL,2026-07-14T17:08:00Z,314.14,314.43,314.11,314.41,53099,314.304,1486
AAPL,2026-07-14T17:09:00Z,314.44,314.7,314.41,314.694,118615,314.519,1878
AAPL,2026-07-14T17:10:00Z,314.71,314.97,314.67,314.775,78559,314.838,1629
AAPL,2026-07-14T17:11:00Z,314.775,314.81,314.6,314.615,53149,314.691,1386
AAPL,2026-07-14T17:12:00Z,314.63,314.835,314.6,314.75,35669,314.684,1084
AAPL,2026-07-14T17:13:00Z,314.75,314.8,314.53,314.585,44888,314.694,1310
AAPL,2026-07-14T17:14:00Z,314.58,314.64,314.42,314.43,24381,314.547,970
AAPL,2026-07-14T17:15:00Z,314.44,314.54,314.24,314.465,57928,314.445,1610
AAPL,2026-07-14T17:16:00Z,314.48,314.73,314.42,314.71,37767,314.525,1132
AAPL,2026-07-14T17:17:00Z,314.71,314.8,314.68,314.79,32562,314.75,1106
AAPL,2026-07-14T17:18:00Z,314.8,314.9,314.79,314.805,46528,314.84,1356
AAPL,2026-07-14T17:19:00Z,314.805,314.94,314.79,314.91,37042,314.879,1035
AAPL,2026-07-14T17:20:00Z,314.91,314.95,314.85,314.87,32362,314.894,970
AAPL,2026-07-14T17:21:00Z,314.86,314.89,314.615,314.74,44745,314.759,1244
AAPL,2026-07-14T17:22:00Z,314.75,314.75,314.46,314.66,29638,314.6,1040
AAPL,2026-07-14T17:23:00Z,314.66,314.73,314.615,314.73,23604,314.653,929
AAPL,2026-07-14T17:24:00Z,314.745,314.76,314.495,314.69,26684,314.641,906
AAPL,2026-07-14T17:25:00Z,314.73,314.875,314.71,314.83,44168,314.796,1043
AAPL,2026-07-14T17:26:00Z,314.82,314.87,314.77,314.86,22800,314.817,940
AAPL,2026-07-14T17:27:00Z,314.84,314.88,314.77,314.88,23943,314.84,972
AAPL,2026-07-14T17:28:00Z,314.89,314.93,314.82,314.87,29849,314.869,920
AAPL,2026-07-14T17:29:00Z,314.865,314.925,314.825,314.87,41567,314.875,1020
AAPL,2026-07-14T17:30:00Z,314.89,314.96,314.77,314.79,38495,314.892,1078
AAPL,2026-07-14T17:31:00Z,314.8,314.82,314.59,314.78,38130,314.709,1213
AAPL,2026-07-14T17:32:00Z,314.79,314.86,314.75,314.77,22386,314.811,946
AAPL,2026-07-14T17:33:00Z,314.78,314.98,314.76,314.94,32910,314.881,1060
AAPL,2026-07-14T17:34:00Z,314.96,314.98,314.76,314.78,34092,314.898,1033
AAPL,2026-07-14T17:35:00Z,314.77,314.88,314.715,314.75,24726,314.811,1011
AAPL,2026-07-14T17:36:00Z,314.75,314.89,314.72,314.855,24705,314.81,1001
AAPL,2026-07-14T17:37:00Z,314.84,314.86,314.8,314.845,21972,314.83,990
AAPL,2026-07-14T17:38:00Z,314.846,314.855,314.73,314.76,32233,314.776,1101
AAPL,2026-07-14T17:39:00Z,314.75,314.95,314.75,314.93,45433,314.873,1146
AAPL,2026-07-14T17:40:00Z,314.935,315.02,314.92,314.99,57504,314.982,1309
AAPL,2026-07-14T17:41:00Z,315,315,314.8,314.82,38607,314.859,961
AAPL,2026-07-14T17:42:00Z,314.8,314.84,314.71,314.755,32164,314.779,1022
AAPL,2026-07-14T17:43:00Z,314.75,314.805,314.69,314.755,19590,314.76,905
AAPL,2026-07-14T17:44:00Z,314.76,314.825,314.66,314.775,30106,314.759,1056
AAPL,2026-07-14T17:45:00Z,314.775,314.87,314.72,314.72,31035,314.807,910
AAPL,2026-07-14T17:46:00Z,314.73,314.745,314.66,314.685,35833,314.704,982
AAPL,2026-07-14T17:47:00Z,314.685,314.735,314.62,314.72,27896,314.666,950
AAPL,2026-07-14T17:48:00Z,314.725,314.81,314.665,314.81,31764,314.742,997
AAPL,2026-07-14T17:49:00Z,314.82,314.89,314.75,314.89,29796,314.837,1032
AAPL,2026-07-14T17:50:00Z,314.89,314.98,314.77,314.86,49022,314.901,1166
AAPL,2026-07-14T17:51:00Z,314.87,314.89,314.753,314.86,30870,314.821,987
AAPL,2026-07-14T17:52:00Z,314.865,314.98,314.825,314.89,32975,314.916,1033
AAPL,2026-07-14T17:53:00Z,314.9,314.98,314.89,314.89,25954,314.928,929
AAPL,2026-07-14T17:54:00Z,314.92,315,314.92,314.94,23214,314.964,968
AAPL,2026-07-14T17:55:00Z,314.95,314.99,314.91,314.99,25906,314.953,1001
AAPL,2026-07-14T17:56:00Z,315,315.065,314.92,315.065,31034,314.987,1117
AAPL,2026-07-14T17:57:00Z,315.07,315.235,315.07,315.21,46671,315.137,1949
AAPL,2026-07-14T17:58:00Z,315.21,315.21,315.11,315.19,38572,315.17,1821
AAPL,2026-07-14T17:59:00Z,315.165,315.23,315.14,315.18,30519,315.19,1189
AAPL,2026-07-14T18:00:00Z,315.2,315.24,315.04,315.13,33001,315.135,1176
AAPL,2026-07-14T18:01:00Z,315.128,315.23,315.08,315.21,31758,315.164,975
AAPL,2026-07-14T18:02:00Z,315.22,315.28,315.13,315.265,41993,315.211,1096
AAPL,2026-07-14T18:03:00Z,315.265,315.28,315.11,315.175,28037,315.196,937
AAPL,2026-07-14T18:04:00Z,315.19,315.26,315.14,315.26,31222,315.205,983
AAPL,2026-07-14T18:05:00Z,315.27,315.39,315.17,315.255,32333,315.263,1113
AAPL,2026-07-14T18:06:00Z,315.25,315.27,315.17,315.22,25867,315.208,984
AAPL,2026-07-14T18:07:00Z,315.23,315.24,315.05,315.16,31548,315.15,1193
AAPL,2026-07-14T18:08:00Z,315.16,315.33,315.14,315.3,38959,315.253,1060
AAPL,2026-07-14T18:09:00Z,315.295,315.347,315.23,315.275,22828,315.277,825
AAPL,2026-07-14T18:10:00Z,315.275,315.31,315.219,315.23,27836,315.278,984
AAPL,2026-07-14T18:11:00Z,315.23,315.24,315.13,315.17,25022,315.18,1027
AAPL,2026-07-14T18:12:00Z,315.18,315.265,315.13,315.26,22491,315.202,1003
AAPL,2026-07-14T18:13:00Z,315.26,315.26,315.21,315.21,25006,315.235,934
AAPL,2026-07-14T18:14:00Z,315.205,315.29,315.19,315.255,30064,315.247,975
AAPL,2026-07-14T18:15:00Z,315.255,315.27,315.05,315.075,43361,315.161,1193
AAPL,2026-07-14T18:16:00Z,315.073,315.155,315.02,315.1,30834,315.077,977
AAPL,2026-07-14T18:17:00Z,315.14,315.18,315.09,315.15,23242,315.144,936
AAPL,2026-07-14T18:18:00Z,315.14,315.145,315.042,315.075,25218,315.086,977
AAPL,2026-07-14T18:19:00Z,315.08,315.08,314.92,314.97,38377,314.986,1263
AAPL,2026-07-14T18:20:00Z,314.97,315.03,314.92,314.99,24676,314.963,1000
AAPL,2026-07-14T18:21:00Z,314.98,315.035,314.921,314.955,23132,314.964,980
AAPL,2026-07-14T18:22:00Z,314.955,315.19,314.93,315.125,35087,315.082,1155
AAPL,2026-07-14T18:23:00Z,315.13,315.18,315.08,315.13,26094,315.13,928
AAPL,2026-07-14T18:24:00Z,315.14,315.15,314.855,315.03,51538,314.972,1339
AAPL,2026-07-14T18:25:00Z,315.04,315.09,314.93,314.939,39605,315.02,996
AAPL,2026-07-14T18:26:00Z,314.93,315.1,314.88,315.01,41678,314.987,1057
AAPL,2026-07-14T18:27:00Z,315.01,315.02,314.93,314.97,27673,314.987,866
