symbol,timestamp,open,high,low,close,volume,vwap,trade_count
AAPL,2026-03-02T09:00:00Z,260.9,261.54,260.46,260.83,7638,260.945,242
AAPL,2026-03-02T09:01:00Z,260.77,261.07,260.77,261.07,3141,260.932,48
AAPL,2026-03-02T09:02:00Z,261.07,261.35,261.07,261.2,2083,261.21,53
AAPL,2026-03-02T09:03:00Z,261.35,261.4,261.35,261.4,380,261.382,19
AAPL,2026-03-02T09:04:00Z,261.29,261.4,261.29,261.4,483,261.375,16
AAPL,2026-03-02T09:05:00Z,261.3,261.4,261.3,261.4,469,261.344,28
AAPL,2026-03-02T09:07:00Z,261.37,261.37,261.24,261.24,1307,261.325,37
AAPL,2026-03-02T09:08:00Z,261.18,261.2,261.05,261.11,3918,261.149,84
AAPL,2026-03-02T09:10:00Z,261,261,261,261,835,261,35
AAPL,2026-03-02T09:11:00Z,261.3,261.3,261.06,261.06,1707,261.166,68
AAPL,2026-03-02T09:12:00Z,261.15,261.15,261,261,2157,261.032,34
AAPL,2026-03-02T09:14:00Z,261.15,261.31,261.15,261.27,2060,261.215,38
AAPL,2026-03-02T09:15:00Z,261.27,261.29,261.27,261.29,347,261.28,15
AAPL,2026-03-02T09:18:00Z,261.35,261.35,261.35,261.35,428,261.35,10
AAPL,2026-03-02T09:19:00Z,261.4,261.4,261.2,261.2,1080,261.306,25
AAPL,2026-03-02T09:20:00Z,261.3,261.3,261.3,261.3,517,261.3,15
AAPL,2026-03-02T09:21:00Z,261.18,261.18,261.16,261.16,837,261.17,35
AAPL,2026-03-02T09:22:00Z,261.31,261.41,261.31,261.41,812,261.354,36
AAPL,2026-03-02T09:23:00Z,261.28,261.28,261.28,261.28,107,261.28,6
AAPL,2026-03-02T09:27:00Z,260.94,260.94,260.77,260.77,903,260.817,35
AAPL,2026-03-02T09:28:00Z,260.77,260.78,260.76,260.76,1920,260.763,39
AAPL,2026-03-02T09:29:00Z,260.51,260.51,260.5,260.5,1352,260.504,68
AAPL,2026-03-02T09:30:00Z,260.4,260.5,260.4,260.5,2205,260.491,39
AAPL,2026-03-02T09:31:00Z,260.73,260.73,260.73,260.73,669,260.73,11
AAPL,2026-03-02T09:32:00Z,260.71,260.75,260.71,260.75,668,260.736,16
AAPL,2026-03-02T09:34:00Z,260.75,260.81,260.75,260.81,1605,260.762,19
AAPL,2026-03-02T09:36:00Z,260.68,260.68,260.68,260.68,269,260.68,9
AAPL,2026-03-02T09:38:00Z,260.71,260.86,260.71,260.84,3167,260.816,46
AAPL,2026-03-02T09:39:00Z,260.67,260.67,260.67,260.67,434,260.67,16
AAPL,2026-03-02T09:40:00Z,260.77,260.77,260.77,260.77,449,260.77,15
AAPL,2026-03-02T09:41:00Z,260.69,260.69,260.62,260.62,1463,260.639,37
AAPL,2026-03-02T09:43:00Z,260.82,260.87,260.8,260.87,1502,260.853,38
AAPL,2026-03-02T09:44:00Z,260.87,261.03,260.87,261.03,1716,260.957,58
AAPL,2026-03-02T09:47:00Z,260.89,260.89,260.89,260.89,552,260.89,14
AAPL,2026-03-02T09:49:00Z,261,261.17,260.98,261.17,1084,261.048,41
AAPL,2026-03-02T09:53:00Z,261.02,261.02,261.02,261.02,254,261.02,12
AAPL,2026-03-02T09:57:00Z,261.2,261.2,261.2,261.2,667,261.2,18
AAPL,2026-03-02T09:58:00Z,261.2,261.2,261.14,261.14,582,261.188,15
AAPL,2026-03-02T10:01:00Z,261.4,261.43,261.4,261.43,735,261.414,24
AAPL,2026-03-02T10:02:00Z,261.45,261.45,261.45,261.45,1240,261.45,39
AAPL,2026-03-02T10:03:00Z,261.45,261.5,261.45,261.5,2267,261.477,56
AAPL,2026-03-02T10:05:00Z,261.67,261.79,261.67,261.79,507,261.76,10
AAPL,2026-03-02T10:09:00Z,261.6,261.63,261.6,261.63,964,261.625,23
AAPL,2026-03-02T10:10:00Z,261.48,261.48,261.48,261.48,173,261.48,5
AAPL,2026-03-02T10:11:00Z,261.45,261.45,261.42,261.42,744,261.428,29
AAPL,2026-03-02T10:19:00Z,261.51,261.52,261.51,261.52,562,261.515,17
AAPL,2026-03-02T10:21:00Z,261.55,261.55,261.55,261.55,1249,261.55,15
AAPL,2026-03-02T10:23:00Z,261.5,261.5,261.5,261.5,262,261.5,9
AAPL,2026-03-02T10:27:00Z,261.23,261.23,261.23,261.23,540,261.23,27
AAPL,2026-03-02T10:28:00Z,261.21,261.21,261.21,261.21,1018,261.21,32
AAPL,2026-03-02T10:29:00Z,261.18,261.2,261.18,261.2,2000,261.198,22
AAPL,2026-03-02T10:30:00Z,261.17,261.17,261.02,261.07,1963,261.096,66
AAPL,2026-03-02T10:32:00Z,261.26,261.35,261.26,261.35,1285,261.326,27
AAPL,2026-03-02T10:34:00Z,261.35,261.35,261.35,261.35,712,261.35,17
AAPL,2026-03-02T10:36:00Z,261.45,261.56,261.15,261.15,3326,261.466,76
AAPL,2026-03-02T10:38:00Z,261.28,261.28,261.28,261.28,602,261.28,26
AAPL,2026-03-02T10:39:00Z,261.41,261.41,261.41,261.41,384,261.41,9
AAPL,2026-03-02T10:41:00Z,261.12,261.12,261.07,261.08,638,261.085,22
AAPL,2026-03-02T10:42:00Z,261.09,261.09,261.09,261.09,520,261.09,37
AAPL,2026-03-02T10:43:00Z,261.21,261.21,261.18,261.18,343,261.195,15
AAPL,2026-03-02T10:44:00Z,261.08,261.1,261.08,261.1,538,261.089,15
AAPL,2026-03-02T10:48:00Z,261.05,261.05,261.05,261.05,340,261.05,20
AAPL,2026-03-02T10:49:00Z,261,261,261,261,673,261,14
AAPL,2026-03-02T10:56:00Z,260.83,260.85,260.81,260.85,4945,260.818,36
AAPL,2026-03-02T10:57:00Z,260.76,260.85,260.76,260.85,1373,260.811,35
AAPL,2026-03-02T10:58:00Z,260.85,260.91,260.85,260.91,432,260.879,17
AAPL,2026-03-02T10:59:00Z,260.94,261,260.94,261,1889,260.996,36
AAPL,2026-03-02T11:01:00Z,261.21,261.21,261.21,261.21,263,261.21,14
AAPL,2026-03-02T11:03:00Z,261.2,261.2,261.2,261.2,206,261.2,9
AAPL,2026-03-02T11:04:00Z,261.3,261.35,261.3,261.3,2568,261.328,69
AAPL,2026-03-02T11:16:00Z,261.02,261.02,261.02,261.02,325,261.02,18
AAPL,2026-03-02T11:19:00Z,261.09,261.29,261.09,261.29,364,261.206,16
AAPL,2026-03-02T11:25:00Z,261.59,261.59,261.59,261.59,951,261.59,61
AAPL,2026-03-02T11:26:00Z,261.57,261.57,261.57,261.57,189,261.57,6
AAPL,2026-03-02T11:27:00Z,261.53,261.53,261.53,261.53,560,261.53,4
AAPL,2026-03-02T11:31:00Z,261.6,261.62,261.6,261.62,2022,261.608,49
AAPL,2026-03-02T11:32:00Z,261.66,261.66,261.66,261.66,509,261.66,18
AAPL,2026-03-02T11:33:00Z,261.75,261.75,261.75,261.75,666,261.75,18
AAPL,2026-03-02T11:37:00Z,261.75,261.75,261.75,261.75,1950,261.75,24
AAPL,2026-03-02T11:38:00Z,261.78,261.78,261.55,261.75,1632,261.68,32
AAPL,2026-03-02T11:40:00Z,261.77,261.77,261.77,261.77,604,261.77,22
AAPL,2026-03-02T11:42:00Z,261.69,261.74,261.55,261.55,1618,261.626,48
AAPL,2026-03-02T11:44:00Z,261.7,261.84,261.7,261.84,2250,261.794,33
AAPL,2026-03-02T11:45:00Z,261.88,262.25,261.88,262.25,3842,262.087,101
AAPL,2026-03-02T11:46:00Z,262.2,262.49,262.2,262.49,2366,262.295,48
AAPL,2026-03-02T11:47:00Z,262.02,262.02,262.02,262.02,409,262.02,11
AAPL,2026-03-02T11:48:00Z,262.02,262.02,262,262,416,262.011,10
AAPL,2026-03-02T11:51:00Z,261.98,261.98,261.98,261.98,959,261.98,36
AAPL,2026-03-02T11:54:00Z,261.6,261.6,261.6,261.6,666,261.6,15
AAPL,2026-03-02T11:55:00Z,261.55,261.55,261.48,261.48,662,261.512,16
AAPL,2026-03-02T11:58:00Z,261.58,261.7,261.58,261.7,429,261.622,16
AAPL,2026-03-02T12:00:00Z,261.84,261.9,261.38,261.4,2493,261.545,107
AAPL,2026-03-02T12:01:00Z,261.78,262,261.78,261.91,3381,261.907,45
AAPL,2026-03-02T12:02:00Z,261.56,261.56,261.56,261.56,573,261.56,29
AAPL,2026-03-02T12:04:00Z,261.7,261.7,261.7,261.7,665,261.7,28
AAPL,2026-03-02T12:05:00Z,261.78,261.8,261.78,261.8,907,261.787,23
AAPL,2026-03-02T12:06:00Z,261.82,261.82,261.69,261.69,1029,261.709,31
AAPL,2026-03-02T12:08:00Z,261.53,261.53,261.45,261.5,1602,261.497,40
AAPL,2026-03-02T12:09:00Z,261.54,261.54,261.5,261.5,1246,261.508,23
AAPL,2026-03-02T12:10:00Z,261.5,261.61,261.5,261.61,924,261.522,21
AAPL,2026-03-02T12:11:00Z,261.42,261.42,261.42,261.42,350,261.42,13
AAPL,2026-03-02T12:14:00Z,261.3,261.3,261.3,261.3,402,261.3,21
AAPL,2026-03-02T12:15:00Z,261.3,261.44,261.3,261.44,765,261.382,16
AAPL,2026-03-02T12:16:00Z,261.5,261.5,261.5,261.5,1279,261.5,29
AAPL,2026-03-02T12:17:00Z,261.62,261.62,261.6,261.6,1139,261.604,21
AAPL,2026-03-02T12:18:00Z,261.6,261.75,261.6,261.75,1370,261.67,36
AAPL,2026-03-02T12:19:00Z,261.73,261.75,261.6,261.65,1870,261.655,25
AAPL,2026-03-02T12:20:00Z,261.51,261.51,261.51,261.51,257,261.51,12
AAPL,2026-03-02T12:21:00Z,261.54,261.54,261.5,261.5,4695,261.505,29
AAPL,2026-03-02T12:22:00Z,261.33,261.33,261.33,261.33,306,261.33,17
AAPL,2026-03-02T12:23:00Z,261.53,261.55,261.47,261.55,1384,261.519,54
AAPL,2026-03-02T12:24:00Z,261.48,261.48,261.48,261.48,671,261.48,13
AAPL,2026-03-02T12:25:00Z,261.5,261.52,261.5,261.52,1634,261.515,30
AAPL,2026-03-02T12:26:00Z,261.74,261.74,261.74,261.74,935,261.74,44
AAPL,2026-03-02T12:28:00Z,261.59,261.59,261.59,261.59,806,261.59,34
AAPL,2026-03-02T12:29:00Z,261.5,261.5,261.5,261.5,1554,261.5,36
AAPL,2026-03-02T12:30:00Z,261.5,261.5,261.5,261.5,598,261.5,18
AAPL,2026-03-02T12:31:00Z,261.5,261.55,261.5,261.55,1432,261.525,36
AAPL,2026-03-02T12:32:00Z,261.63,261.66,261.63,261.66,818,261.64,34
AAPL,2026-03-02T12:33:00Z,261.56,261.56,261.56,261.56,530,261.56,10
AAPL,2026-03-02T12:34:00Z,261.63,261.63,261.63,261.63,728,261.63,33
AAPL,2026-03-02T12:35:00Z,261.55,261.55,261.55,261.55,301,261.55,14
AAPL,2026-03-02T12:36:00Z,261.55,261.55,261.55,261.55,608,261.55,34
