symbol,timestamp,open,high,low,close,volume,vwap,trade_count
NVDA,2026-01-16T17:53:00Z,187.671,187.82,187.67,187.787,215644,187.754,2422
NVDA,2026-01-16T17:54:00Z,187.795,187.84,187.73,187.81,188367,187.794,2627
NVDA,2026-01-16T17:55:00Z,187.82,187.9,187.81,187.89,456520,187.852,2254
NVDA,2026-01-16T17:56:00Z,187.88,187.89,187.805,187.845,176734,187.854,2485
NVDA,2026-01-16T17:57:00Z,187.845,187.85,187.77,187.77,161241,187.807,2161
NVDA,2026-01-16T17:58:00Z,187.765,187.79,187.72,187.777,129239,187.755,2173
NVDA,2026-01-16T17:59:00Z,187.78,187.79,187.67,187.687,142560,187.747,2404
NVDA,2026-01-16T18:00:00Z,187.7,187.81,187.655,187.77,158599,187.751,2593
NVDA,2026-01-16T18:01:00Z,187.77,187.85,187.73,187.795,122675,187.781,2216
NVDA,2026-01-16T18:02:00Z,187.79,187.82,187.67,187.71,114918,187.714,2490
NVDA,2026-01-16T18:03:00Z,187.72,187.78,187.675,187.78,129983,187.73,2217
NVDA,2026-01-16T18:04:00Z,187.77,187.87,187.76,187.767,151026,187.825,2247
NVDA,2026-01-16T18:05:00Z,187.76,187.84,187.725,187.805,171890,187.779,2387
NVDA,2026-01-16T18:06:00Z,187.81,187.9,187.79,187.85,151159,187.851,2117
NVDA,2026-01-16T18:07:00Z,187.86,187.9,187.83,187.9,153477,187.877,2553
NVDA,2026-01-16T18:08:00Z,187.887,187.95,187.83,187.92,197614,187.889,2543
NVDA,2026-01-16T18:09:00Z,187.92,188.049,187.92,188.015,219018,187.987,2693
NVDA,2026-01-16T18:10:00Z,188.015,188.05,187.955,187.978,214476,188.002,2737
NVDA,2026-01-16T18:11:00Z,187.97,188,187.92,187.95,173003,187.95,1961
NVDA,2026-01-16T18:12:00Z,187.96,188.05,187.94,187.98,239175,187.989,2506
NVDA,2026-01-16T18:13:00Z,187.99,188.015,187.925,187.956,169841,187.955,2122
NVDA,2026-01-16T18:14:00Z,187.95,187.96,187.89,187.92,137693,187.922,1750
NVDA,2026-01-16T18:15:00Z,187.91,187.96,187.89,187.925,138764,187.932,1964
NVDA,2026-01-16T18:16:00Z,187.93,188.03,187.92,188.01,162531,187.968,2191
NVDA,2026-01-16T18:17:00Z,188.015,188.066,187.96,188.02,200127,188.018,2506
NVDA,2026-01-16T18:18:00Z,188.02,188.105,188.02,188.085,287591,188.063,2813
NVDA,2026-01-16T18:19:00Z,188.08,188.14,188.05,188.135,213178,188.088,2715
NVDA,2026-01-16T18:20:00Z,188.14,188.15,188.005,188.04,248885,188.082,3028
NVDA,2026-01-16T18:21:00Z,188.04,188.05,187.99,188.005,186973,188.017,2495
NVDA,2026-01-16T18:22:00Z,188,188.07,187.965,187.97,219142,188.018,2864
NVDA,2026-01-16T18:23:00Z,187.975,188.09,187.93,188.08,219756,187.993,2728
NVDA,2026-01-16T18:24:00Z,188.085,188.1,188.02,188.09,175440,188.064,1984
NVDA,2026-01-16T18:25:00Z,188.08,188.1,188.04,188.04,167807,188.074,2205
NVDA,2026-01-16T18:26:00Z,188.045,188.07,187.94,187.96,198823,188.023,2482
NVDA,2026-01-16T18:27:00Z,187.96,187.96,187.89,187.9,228039,187.92,2486
NVDA,2026-01-16T18:28:00Z,187.91,187.915,187.84,187.89,181361,187.869,2916
NVDA,2026-01-16T18:29:00Z,187.89,187.95,187.87,187.935,152240,187.923,1519
NVDA,2026-01-16T18:30:00Z,187.94,188.04,187.92,187.99,207861,187.978,1975
NVDA,2026-01-16T18:31:00Z,187.99,188.04,187.94,188.03,187087,187.999,2337
NVDA,2026-01-16T18:32:00Z,188.04,188.065,188.01,188.045,189526,188.038,1773
NVDA,2026-01-16T18:33:00Z,188.045,188.06,187.99,188.015,141086,188.022,1665
NVDA,2026-01-16T18:34:00Z,188.025,188.07,188.01,188.015,175830,188.042,1659
NVDA,2026-01-16T18:35:00Z,188.015,188.02,187.94,187.945,355043,187.986,1651
NVDA,2026-01-16T18:36:00Z,187.95,187.96,187.89,187.89,171249,187.919,1731
NVDA,2026-01-16T18:37:00Z,187.89,188.02,187.88,188.02,444620,187.935,1951
NVDA,2026-01-16T18:38:00Z,188.02,188.02,187.92,187.94,102296,187.968,1616
NVDA,2026-01-16T18:39:00Z,187.945,188,187.93,187.95,152893,187.965,1768
NVDA,2026-01-16T18:40:00Z,187.95,187.99,187.88,187.976,140171,187.939,1606
NVDA,2026-01-16T18:41:00Z,187.97,188.02,187.95,188.004,167207,187.992,1831
NVDA,2026-01-16T18:42:00Z,188,188.09,188,188.07,404355,188.041,1945
NVDA,2026-01-16T18:43:00Z,188.07,188.08,187.96,188.005,1.62472e+06,188.03,1721
NVDA,2026-01-16T18:44:00Z,188.01,188.08,188.01,188.075,83336,188.042,1019
NVDA,2026-01-16T18:45:00Z,188.08,188.17,188.08,188.13,193177,188.129,2181
NVDA,2026-01-16T18:46:00Z,188.13,188.18,188.13,188.165,109818,188.162,1400
NVDA,2026-01-16T18:47:00Z,188.16,188.27,188.14,188.25,135518,188.2,1692
NVDA,2026-01-16T18:48:00Z,188.25,188.26,188.15,188.174,185677,188.208,1793
NVDA,2026-01-16T18:49:00Z,188.17,188.22,188.145,188.17,126012,188.176,1485
NVDA,2026-01-16T18:50:00Z,188.171,188.23,188.1,188.145,167478,188.171,1885
NVDA,2026-01-16T18:51:00Z,188.145,188.22,188.09,188.18,231529,188.18,2196
NVDA,2026-01-16T18:52:00Z,188.2,188.22,188.17,188.19,146189,188.196,1312
NVDA,2026-01-16T18:53:00Z,188.19,188.21,188.12,188.145,114454,188.168,1470
NVDA,2026-01-16T18:54:00Z,188.149,188.165,187.99,188.041,270279,188.065,2780
NVDA,2026-01-16T18:55:00Z,188.05,188.06,187.98,188.025,128713,188.019,1406
NVDA,2026-01-16T18:56:00Z,188.025,188.05,187.98,188.04,131047,188.012,1508
NVDA,2026-01-16T18:57:00Z,188.03,188.05,187.97,187.97,258083,188.018,1448
NVDA,2026-01-16T18:58:00Z,187.976,188.12,187.962,188.115,246348,188.055,2212
NVDA,2026-01-16T18:59:00Z,188.13,188.14,188.02,188.073,123467,188.078,1473
NVDA,2026-01-16T19:00:00Z,188.075,188.19,188.07,188.106,214880,188.12,2576
NVDA,2026-01-16T19:01:00Z,188.1,188.18,188.1,188.115,163651,188.135,2156
NVDA,2026-01-16T19:02:00Z,188.12,188.2,188.07,188.075,1.58358e+06,188.15,2167
NVDA,2026-01-16T19:03:00Z,188.075,188.11,188.03,188.11,162357,188.074,1297
NVDA,2026-01-16T19:04:00Z,188.105,188.18,188.085,188.175,163503,188.141,2140
NVDA,2026-01-16T19:05:00Z,188.185,188.33,188.18,188.31,351710,188.256,3037
NVDA,2026-01-16T19:06:00Z,188.315,188.405,188.305,188.39,262600,188.368,2595
NVDA,2026-01-16T19:07:00Z,188.4,188.414,188.33,188.36,175232,188.364,1778
NVDA,2026-01-16T19:08:00Z,188.365,188.365,188.27,188.293,306175,188.304,2135
NVDA,2026-01-16T19:09:00Z,188.3,188.37,188.28,188.31,253083,188.324,2208
NVDA,2026-01-16T19:10:00Z,188.31,188.31,188.14,188.185,260177,188.218,2946
NVDA,2026-01-16T19:11:00Z,188.19,188.225,188.165,188.205,167663,188.19,1599
